ts_code,trade_date,open,high,low,close,change,pct_change,vol
603629,20181225,30.56,30.56,30.56,30.56,2.7799999999999976,10.007199424046064,35725.0
603629,20181226,33.62,33.62,33.62,33.62,3.0599999999999987,10.01308900523561,40502.0
603629,20181227,36.98,36.98,36.98,36.98,3.359999999999999,9.994051160023789,108475.0
603629,20181228,40.68,40.68,37.88,38.71,1.730000000000004,4.678204434829647,16028955.0
603629,20190102,37.0,37.39,35.38,35.38,-3.3299999999999983,-8.602428313097388,11358595.0
603629,20190103,34.44,34.61,32.88,33.27,-2.109999999999999,-5.963821368004519,10425303.0
603629,20190104,32.75,34.58,32.69,34.04,0.769999999999996,2.314397354974429,9324005.0
603629,20190107,34.04,35.53,33.33,34.75,0.7100000000000009,2.0857814336075142,9171435.0
603629,20190108,34.03,35.27,33.8,34.28,-0.4699999999999988,-1.3525179856115122,8020099.0
603629,20190109,35.5,37.71,35.05,37.71,3.4299999999999997,10.00583430571762,9713070.0
603629,20190110,37.0,38.49,35.82,37.0,-0.7100000000000009,-1.882789710952004,13905731.0
603629,20190111,36.58,40.7,36.35,40.7,3.700000000000003,10.000000000000009,15730562.0
603629,20190114,41.7,43.1,36.63,36.63,-4.07,-9.999999999999998,14734729.0
603629,20190115,34.29,36.58,33.81,35.53,-1.1000000000000014,-3.003003003003002,9443323.0
603629,20190116,35.33,36.95,35.29,35.74,0.2100000000000008,0.5910498170560219,6788633.0
603629,20190117,35.82,36.7,35.1,36.35,0.6099999999999994,1.7067711247901407,6203282.0
603629,20190118,36.45,38.8,35.62,37.1,0.75,2.063273727647874,9914086.0
603629,20190121,37.65,38.0,37.0,37.36,0.259999999999998,0.7008086253369239,6643948.0
603629,20190122,37.16,39.74,36.8,38.66,1.2999999999999972,3.4796573875802927,9614759.0
603629,20190123,38.47,38.95,36.96,38.95,0.2900000000000062,0.7501293326435787,7739461.0
603629,20190124,38.83,41.3,38.3,39.3,0.3499999999999943,0.8985879332477298,11780040.0
603629,20190125,38.7,38.7,35.6,35.86,-3.4399999999999977,-8.753180661577598,8878701.0
603629,20190128,36.0,36.91,34.6,36.46,0.6000000000000014,1.6731734523145692,7042842.0
603629,20190129,36.38,36.39,32.84,35.42,-1.0399999999999991,-2.852441031267139,5525900.0
603629,20190130,35.06,36.56,34.66,34.75,-0.6700000000000017,-1.891586674195378,5436399.0
603629,20190131,34.4,34.46,31.51,32.25,-2.5,-7.194244604316546,6605250.0
603629,20190201,32.4,32.98,32.18,32.77,0.5200000000000031,1.6124031007751949,3627788.0
603629,20190211,33.05,34.17,32.82,34.01,1.2399999999999949,3.7839487335977977,3941423.0
603629,20190212,33.97,35.55,33.69,35.27,1.2600000000000051,3.704792708027061,6388177.0
603629,20190213,35.97,38.8,35.7,37.05,1.779999999999994,5.0467819676778936,10395465.0
603629,20190214,36.72,38.3,36.6,37.1,0.0500000000000042,0.1349527665317262,9587596.0
603629,20190215,36.15,36.98,36.1,36.26,-0.8400000000000034,-2.264150943396237,6320434.0
603629,20190218,36.4,38.2,35.51,38.07,1.8100000000000025,4.9917264202978595,8967983.0
